Id,Date,Location,Text
300,2030,Mexico,"en 2014 se disponía de 3,800 metros cúbicos por habitante, en 2030 la cifra, se estima, se reducirá en algunas regiones hasta a 1,000 metros cúbicos por persona"
301,2030,Mexico,El 75 por ciento de las cuencas hidráulicas del país estará limpias
302,2030,Mexico,"Ser líderes en el uso eficiente del agua, del equilibrio de los acuíferos y la rentabilidad de los productos"
303,2030,Mexico,"Más modelos híbridos y eléctricos en las ciudades, con costos reducidos por el menor uso de combustibles"
304,2030,Mexico,Se logrará el desarrollo del campo por medio de la producción sostenible de alimentos.
305,2030,Mexico,"Si persiste el enfoque de movilidad que tiende a impulsar el uso del automóvil, se agudizarán las afectaciones al medio ambiente y la inequidad y desigualdad socio-económica"
306,2030,Mexico,La meta de una tasa de deforestación cero en 2030.
307,2030,Mexico,El incremento de 43 por ciento en la meta de generación de energía eléctrica a partir de energías limpias para el 2030.
308,2030,Mexico,El año en el que se podría recrudecer la crisis del vital líquido en México de no modificarse las actuales tendencias de consumo y reaprovechamiento podría ser 2030
309,2030,Mexico,"en 2030 la cifra, se estima, se reducirá en algunas regiones hasta a 1,000 metros cúbicos por persona"
310,2030,Mexico,"De no tomarse medidas reales para resolver la creciente carencia de agua, el país no solo verá frenado su desarrollo económico y social, sino que la propia supervivencia de los habitantes estará en riesgo"
311,2030,Mexico,"para evitar el escenario adverso de 2030 consisten en implementar sistemas de recolección de agua pluvial, desarrollar tecnologías para hacer más y mejores tratamientos, reuso del agua, crear sistemas para que el agua no se pierda en el camino por fugas, descontaminar con tecnología los mantos acuíferos de aguas fósiles subterráneas y revisar el precio del agua"
312,2030,Mexico,"Podríamos enfrentar periodos de sequía más intensos o prolongados, pero si nuestro manejo de agua fuera adecuado, lograríamos resistir eso o quizá más"
313,2030,Mexico,Se considera probable que los países en desarrollo en su conjunto aumenten su superficie de regadío de 202 millones de ha en 1997-99 a 242 millones en 2030
314,2030,Mexico,"La desarticulación y el limitado alcance de las acciones y programas para disminuir la explotación irracional del agua —sin que para entonces se haya logrado el establecimiento de un precio que refleje sus costos sociales de explotación—, resultan en un aumento de su consumo, el cual crece en 45% para el año 2030"
315,2030,Mexico,En México continúa la deforestación y el país acentúa su papel como uno de los países con mayores tasas de pérdida de bosques en el mundo. 
316,2030,Mexico,"El Protocolo de Kioto y sus mecanismos de transferencia de derechos de emisión es aprovechado a plenitud por México y el país se convierte en líder en la emisión de bonos de carbono, lo que permite acelerar la entrada de tecnologías de aprovechamiento de energías renovables y tener recursos para programas de reforestación, además del reconocimiento generalizado como ejemplo para otros países, incluyendo algunos de mayor desarrollo"
317,2030,Mexico,el país aumenta en 50% sus emisiones de bióxido de carbono
318,2030,Mexico,la contribución del sector energético a esas emisiones pasa de 23% en 2000 a 49% en 2030
319,2030,Mexico,"Aunque aumenta la disponibilidad de sustitutos como el gas LP, en las zonas más pobres se mantienen el uso de la leña para sus principales necesidades energéticas, con sus consiguientes efectos sobre la salud de mujeres y niños en hogares rurales y de deforestación."
320,2030,Mexico," cuando la economía crece tres veces en treinta años, el consumo de agua aumenta apenas en 21%, pudiéndose mantener bajo control las presiones que sobre el recurso se presentan en las regiones centro y norte del país"
321,2030,Mexico,La reforma energética abre plenamente el sector al capital privado pero con una capacidad muy fortalecida del Estado para regular su funcionamiento además de contar con amplia participación social en la supervisión.
322,2030,Mexico,"Igualmente, se promueven nuevos combustibles, primero el gas natural y después el hidrógeno"
323,2030,Mexico,"Aunado a programas de verificación cumplidos cabalmente, estas acciones llevan a que la calidad del aire mejore y se cumpla con los estándares ambientales más estrictos"
324,2030,Mexico,"También los programas de reforestación de zonas de recarga de los mantos freáticos y de reuso obligatorio de las aguas negras de las ciudades, reducen la necesidad de grandes proyectos de extracción y transporte de agua"
325,2030,Mexico,"Para el año 2030 las excelentes condiciones económicas e institucionales traen consigo la instalación generalizada de plantas de tratamiento de agua, el cumplimiento cabal de estrictas normas ambientales para los municipios y la industria y el cobro del agua a precios que consideran los costos de recuperación permite que se reuse más del 60%."
326,2030,Mexico,"Asimismo, se amplía la cobertura de los servicios de agua potable y se generaliza la aplicación de tecnologías que permiten el uso eficiente del agua tanto en la industria, la agricultura y los hogares"
327,2030,Mexico,"el consumo de agua aumenta apenas en 21%, pudiéndose mantener bajo control las presiones que sobre el recurso se presentan en las regiones centro y norte del país"
328,2030,Mexico,"Con la participación social y en trabajos coordinados entre el gobierno federal y los de los estados y municipios a través de consejos de cuencas, se mejora y fortalece el manejo integrado de cuencas y acuíferos, se mejora la calidad de los afluentes, se disminuyen las descargas de contaminantes a cuerpos de agua superficiales y subterráneos así como a la zona costera, y se evitan disminuciones en las recargas de mantos freáticos, lo cual se logra con la ampliación de la cobertura vegetal."
329,2030,Mexico,Esto permite concentrar recursos en la costosa remediación de los daños ambientales acumulados en los delicados hábitats costeros
330,2030,Mexico,El mejoramiento de los rendimientos en la producción de alimentos y un crecimiento moderado de la población permiten que se reduzca el área cultivada en 20% y se amplíe la superficie bajo reforestación
331,2030,Mexico,Se espera un alto total al trafico ilegal de especies y garantizan la supervivencia de especies en riesgo de extinción a principios de siglo.
332,2030,Mexico,"Mediante mecanismos de concertación con los productores y programas de manejos más específicos, se mejora la administración de las áreas naturales protegidas, con su consiguiente efecto positivo en la calidad de vida de los campesinos que viven en las zonas forestales."
333,2030,Mexico,"El reciclaje y la reutilización logran una importante reducción en la generación de desechos sólidos, domiciliarios e industriales."
334,2030,Mexico,Se seguirán rompiendo récords mundiales de calor con una regularidad alarmante
335,2030,Mexico,La creciente demanda global de alimentos estará teniendo un impacto en los grandes bosques de la región
336,2030,Mexico,"Las negociaciones internacionales sobre el clima, que han logrado un progreso real en los últimos 15 años"
337,2030,Mexico,"han destacado la necesidad de conservar los bosques que quedan en el mundo, puesto que estos bosques son sumideros de carbono"
338,2030,Mexico,Es posible que el capital destinado a la conservación de los bosques no ha sido suficiente para contrarrestar la presión del mercado que pretende convertir los bosques en explotaciones agrícolas y ganaderas. 
339,2030,Mexico,Es una buena noticia saber que los bosques lluviosos amazónicos y de América Central se han mostrado resistentes ante el aumento de las temperaturas y han mostrado escasos síntomas de enfermedades
340,2030,Mexico,"Sin embargo, en este caso también todos están preocupados, dado que los científicos están actualmente convencidos de que la muerte de los bosques comenzará en algún momento al alcanzar el temido umbral de 2 °C."
341,2030,Mexico,"El uso de la tierra (principalmente, desforestación y agricultura), y no la energía, seguían siendo la principal fuente de las emisiones de carbono de la región, de manera que cambiar hacia un modelo energético bajo en carbono implicaba menos esfuerzo y bastantes beneficios en comparación con otras regiones"
342,2030,Mexico,"Contando con la bendición de abundante sol, los países aprovecharon los costos a la baja de la energía solar y eólica -al igual que muchos otros países- y las tecnologías “inteligentes”, que mejoraban rápidamente, para aumentar a gran velocidad la producción de energías renovables e integrar la energía solar y eólica a las redes eléctricas"
343,2030,Mexico,"Esta transición energética no significaba que la región adoptó un modelo de cero emisión de carbono. La revolución del gas de esquisto que revolucionó los mercados globales de energía a comienzos del siglo ha seguido teniendo un impacto desmesurado en todo el mundo, incluida América Latina."
344,2030,Mexico,"En 2030, el gas genera más energía en la región que las renovables (aunque el petróleo todavía supera ligeramente a las dos, si bien su parte disminuye rápidamente"
345,2030,Mexico,"La ciudad verde se ha vuelto sinónimo de ciudad creativa, inventiva, habitable y próspera."
346,2030,Mexico,"algunas ciudades han adoptado soluciones bajas en carbono para enfrentarse a sus retos en ámbitos tan diversos como el transporte público, las normas de construcción, la infraestructura verde y otras innovaciones demasiado numerosas para nombrarlas todas"
347,2030,Mexico,"En su conjunto, estas innovaciones mejoraron la salud y la calidad de vida de los habitantes a la vez que redujeron su huella de carbono."
348,2030,Mexico,"Todavía hay un largo camino que recorrer para solucionar el problema climático, pero al menos contamos con los instrumentos para enfrentarnos al desafío."
349,2030,Mexico,La región debería cambiar a una mezcla de energía más baja en carbono hacia 2030.
350,2030,Mexico,"La demanda global de energía seguirá aumentando hacia 2030, impulsada sobre todo por China e India. Esto sin duda afectará a América Latina debido a sus grandes reservas de energía fósil para la exportación."
351,2030,Mexico,"En 2030, la temperatura global promedio es de 1,3° C más alta que en el promedio de la era preindustrial, un marcador desalentador de nuestro planeta rápidamente cambiante."
352,2030,Mexico,La mayoría de los glaciares en los Andes peruanos y bolivianos por debajo de 5000 metros de altitud han desaparecido por completo en 2030
353,2030,Mexico,"En 2030, el gas genera más energía en la región que las renovables (aunque el petróleo todavía supera ligeramente a las dos, si bien su parte disminuye rápidamente)"
354,2030,Mexico,"Al implementar las políticas correctas, podrían reducir en 2,5 kt de emisiones de CO2 hacia 2030 -el equivalente de sacar 500 millones de coches de la circulación."
355,2030,Mexico,"Imposible escapar al aumento del nivel de los mares, a los nuevos patrones climáticos y a más desastres naturales"
356,2030,Mexico,"La necesidad de mejorar la administración de los recursos naturales y la infraestructura es tema de la Agenda 2030, que promueve una visión de sostenibilidad económica, social y ambiental."
357,2030,Mexico,"Si esto sigue así, en 2030 nos enfrentaremos a efectos del calentamiento global que afectarán el abastecimiento global de agua, el acceso a los alimentos y veremos fenómenos climáticos tan extremos como la humanidad jamás los vio"
358,2030,Mexico,El ODS 17 de la Agenda 2030 contempla la necesidad de revitalizar las alianzas para el desarrollo sostenible.
359,2030,Mexico,La relevancia de la agricultura seguirá yendo más allá de lo que las estadísticas oficiales reflejan
360,2030,Mexico,"el impacto sobre la producción de América Latina y el Caribe será negativo para países que se concentran en la producción de bienes de origen animal y azúcar, pero beneficiará a aquellos que se especializan en la producción fruti-hortícola, en especial, quienes produzcan con sustentabilidad ambiental."
361,2030,Mexico,"En cualquier caso, la creciente preocupación por las interacciones entre la alimentación, la salud y el medio ambiente, seguramente dará lugar a la implementación de estándares alimentarios, nutricionales y ambientales, tanto en los mercados internos como en el comercio internacional."
362,2030,Mexico,"La aplicación de innovaciones biotecnológicas en la agricultura se está desarrollando a pasos agigantados, con enormes impactos sobre los rendimientos y la resistencia de los cultivos a factores de estrés (sequías, plagas, entre otras.)."
363,2030,Mexico,"las tecnologías vinculadas a la información y comunicación (TIC), la digitalización de datos y la robotización han revolucionado las prácticas productivas en muchos sectores, permitiendo instalar la agricultura de precisión como elemento central de una nueva revolución tecnológica en la producción agropecuaria."
364,2030,Mexico,"El pleno aprovechamiento de esta nueva revolución tecnológica se convertirá en un factor clave para el aumento de la productividad, el desarrollo de nuevas actividades productivas con agregación de valor vinculadas a la bioeconomía y el consecuente incremento de la competitividad internacional."
365,2030,Mexico,"Es esperable que este nuevo paquete tecnológico tenga importantes impactos en la calidad del empleo agropecuario, aunque es difícil predecir la magnitud del mismo."
366,2030,Mexico,"Por un lado las migraciones que ocurren como consecuencia de los fenómenos climáticos extremos, cada vez más frecuentes como consecuencia del cambio climático"
367,2030,Mexico,"Si bien las condiciones del mercado agroalimentario internacional son cambiantes e inciertas, lo más probable es que el consumo y demanda internacional de alimentos siga teniendo una expansión cuantitativa importante, y que los precios internacionales se mantengan a niveles razonables para promover la producción agropecuaria"
368,2030,Mexico,"Esta situación, unida a los extraordinarios progresos tecnológicos y productivos, crean condiciones para que la región afiance su posición como importante productora, gran exportadora y principal contribuyente a la seguridad alimentaria mundial."
369,2030,Mexico,"Se trata de oportunidades especialmente importantes en los países de la región que cuentan con abundantes recursos naturales agrícolas, lo que son también un medio potencial para generar empleo, riqueza y capacidad económica que facilite la instrumentación de los cambios estructurales necesarios para reducir los graves problemas de pobreza y marginalidad que existen en los territorios rurales"
370,2030,Mexico,"Esto permitiría que, al menos, algunos países que son importadores netos de alimentos transformen sus agriculturas en una fuente genuina de crecimiento económico."
371,2030,Mexico,". Las nuevas tecnologías han permitido el desarrollo de fuentes de energía que están basadas en el aprovechamiento de recursos renovables (eólica, hídrica, solar en forma directa y solar en forma indirecta a través del complejo plantas-biomasa-biocombustibles)"
372,2030,Mexico,"La utilización de estas fuentes de energía, que están cambiando la matriz energética en forma significativa, está mayormente arraigada en los espacios rurales."
373,2030,Mexico,"La biotecnología, sumada a otros desarrollos tecnológicos, ha permitido el crecimiento de la bioeconomía como forma de un aprovechamiento más completo de la biomasa. Un producto central de esta línea productiva son los biocombustibles que aportan un porcentaje significativo de los combustibles utilizados en el sistema de trasporte"
374,2030,Mexico,Para 2030 México será la séptima economía del mundo
375,2030,Mexico,México podría competir para ser la sexta economía del mundo. 
376,2030,Mexico,"México seguirá creciendo en población los próximos 15 años, y es cada vez menos dependiente del petróleo. Por el contrario, los precios bajos de energía colaboran en la tendencia manufacturera que tenemos."
377,2030,Mexico,Ser la séptima economía del mundo en tamaño no implica tener un lugar similar en ingreso por persona.
378,2030,Mexico,"En 2030 estemos compitiendo por el primer lugar en ingresos por persona del subcontinente, o lo hayamos alcanzado."
379,2030,Mexico,Que México se encuentre en el 20% de países mejor calificados en el Índice de Fortaleza Institucional del Foro Económico Mundial.
380,2030,Mexico,"PIB per cápita será de $29,000 dólares."
381,2030,Mexico,"Se generarán 900,000 empleos al año."
382,2030,Mexico,México se encontrará en el 20% de países mejor evaluados en el Índice de Competitividad del Foro Económico Mundial.
383,2030,Mexico,México se encontrará en el 20% de países mejor evaluados en el Índice de Disponibilidad Tecnológica del Foro Económico Mundial.
384,2030,Mexico,México se encontrará en el 20% de países mejor evaluados en el Índice de Infraestructura del Foro Económico Mundial.
385,2030,Mexico,El ingreso de divisas por el turismo internacional será de $39 mil millones de dólares.
386,2030,Mexico,PIB per cápita región sur aproximadamente 15 millones.
387,2030,Mexico,PIB per cápita región centro aproximadamente 32 millones.
388,2030,Mexico,PIB per cápita región norte aproximadamente 36 millones.
389,2030,Mexico,"México habrá puesto fin a las formas contemporáneas de esclavitud y la trata de personas, y se habrá erradicado el trabajo infantil."
390,2030,Mexico,"Se mantendrá el crecimiento anual de la Inversión Nacional en Investigación Científica y Desarrollo Tecnológico, garantizando que ésta será mayor o igual a 2% del PIB."
391,2030,Mexico,el mercado hispano en los Estados Unidos será el de mayor relevancia dado su crecimiento y poder de compra.
392,2030,Mexico,"Economía mexicana y Estados Unidos ligada ya que el 56% del crecimiento poblacional de EE.UU. se ha concentrado en el mercado latino, del cual México es líder sin lugar a dudas."
393,2030,Mexico,Multiplicará las oportunidades de desarrollo social al crear un millón de empleos formales al año
394,2030,Mexico,Se reducirá la proporción de jóvenes que no están empleados y no cursan estudios ni reciben capacitación.
395,2030,Mexico,México llegaría a ser octava economía mundial
396,2030,Mexico,"se prevé un descenso ininterrumpido de la razón de soporte económico, a medida que la distribución etaria de la población se concentre en las edades más avanzadas. Esta nueva situación planteará crecientes desafíos económicos a México."
397,2030,Mexico,El FMI calcula que el déficit federal de pensiones subirá de 1.5% en 2015 a 2.0% en 2030
398,2030,Mexico,para 2030 las importaciones de maíz amarillo de México aumentarán 79%
399,2030,Mexico,"en 2030 la producción nacional será de 28.4 millones de toneladas, de las cuales 23.3 millones corresponderán a maíz blanco y 5.1 millones a maíz amarillo."
400,2030,Mexico,"2030, la mitad de la producción provendrá de riego y la otra mitad de temporal. La producción de riego aumentará 20% y la de temporal 11%, respecto al 2015."
401,2030,Mexico,el país se encuentra ante la oportunidad de colocarse entre los cinco primeros exportadores de la economía global
402,2030,Mexico,"Asimismo, el sector servicios puede también convertirse en una herramienta clave para colocar a México entre los primeros cinco exportadores de la economía global."
403,2030,Mexico,"En este contexto, la segunda meta que proponemos es duplicar la productividad laboral a nivel nacional en los próximos 15 años."
404,2030,Mexico,"Buscaremos que la productividad de los tres estados con niveles más bajos, Chiapas, Oaxaca y Tlaxcala, para 2030 sea igual al nivel de productividad que tiene hoy en día Aguascalientes"
405,2030,Mexico,"los tres estados más pobres en términos de PIB per cápita de 2016, Chiapas, Oaxaca y Guerrero, logren el nivel promedio de PIB per cápita de Chihuahua ese año en 2030"
406,2030,Mexico,las empresas del CEEG consideramos que es posible duplicar el PIB per cápita nacional y mejorar su distribución para el 2030
407,2030,Mexico,"se espera que la pobreza disminuya, de tal manera que el porcentaje de la población en pobreza del estado más pobre, Chiapas, se acerque más al porcentaje nacional para el año 2030"
408,2030,Mexico,crear un millón de empleos formales al año a partir de 2030
409,2030,Mexico,Deducción del 100 por ciento de las prestaciones a los trabajadores.
410,2030,Mexico,Deducción de las inversiones.
411,2030,Mexico,Reducción del Impuesto sobre la Renta (ISR).
412,2030,Mexico,Acceso preferencial a programas de apoyo del gobierno y a compras de gobierno.
413,2030,Mexico,permitirá que empresas con ingresos anuales de hasta cinco millones de pesos se constituyan sin costo y en 24 horas
414,2030,Mexico,"introduce la oralidad por completo en los juicios mercantiles, que permitirá la solución de conflictos a través de medios alternativos como la conciliación y la mediación"
415,2030,Mexico,"Una propuesta adicional para combatir la corrupción y promover la transparencia es eliminar el uso de efectivo en pagos a servidores públicos y proveedores, así como implementar incentivos para impulsar el uso de los pagos digitales sobre el efectivo"
416,2030,Mexico,Implementar corredores logísticos seguros
417,2030,Mexico,Fortalecer la seguridad en ferrocarriles.
418,2030,Mexico,Implementar mecanismos estatales de coordinación y vinculación entre la policía federal y las empresas.
419,2030,Mexico,que las empresas de todos los sectores del país participen en las cadenas globales de valor e incorporen un mayor valor agregado nacional a cada unidad producida (ya sean bienes o servicios)
420,2030,Mexico,Promover proyectos y canales de comunicación para vincular a las PYMES con mercados internacionales.
421,2030,Mexico,Fortalecer las cadenas de valor a través de la atracción a México de proveedores extranjeros que cuenten con procesos productivos que tienen alta demanda y escasa oferta nacional
422,2030,Mexico,"Ampliar la base de proveedores de las compañías globales, mediante la identificación y desarrollo de empresas mexicanas que cuentan con los procesos demandados y la calidad requerida, a costos competitivos."
423,2030,Mexico,"Impulsar las certificaciones para PYMES que les brinde acceso a financiamiento preferencial, como por ejemplo, el programa Mujeres PYME."
424,2030,Mexico,"Incorporar mecanismos innovadores en los modelos de garantías de crédito para PYMES, como la ejecución eficiente de los contratos"
425,2030,Mexico,"Incentivar el uso de seguros mediante el aseguramiento que permite el agrupamiento de riesgos de muchas empresas, de tal manera que el seguro reduce el riesgo que tiene cada empresa de tener que hacer un desembolso por la totalidad de su riesgo en un momento en el tiempo. Así, los seguros liberan capital que las empresas pueden invertir, promoviendo el crecimiento económico"
426,2030,Mexico,"Extender y consolidar las herramientas de capacitación y educación a los productores, incluyendo capacitaciones técnicas, comerciales y de educación de finanzas familiares, a través de grupos de trabajo que complementen el círculo de inicio a fin, desde la producción hasta la comercialización."
427,2030,Mexico,"Adopción de paquetes tecnológicos, aprobación y adopción de tecnologías probadas en otras partes del mundo e intercambio de experiencias internacionales y evidencias que promuevan el desarrollo."
428,2030,Mexico,impulsar las cadenas de valor del sector primario
429,2030,Mexico,fomentar las cooperativas agrarias y la integración hacia adelante de la cadena para captar el valor de comercialización de los productos agropecuarios y con ello impulsar al sector primario y hacer atractiva su inversión y crecimiento.
430,2030,Mexico,Fortalecer el desarrollo de infraestructura para almacenamiento y manejo de productos:
431,2030,Mexico,"Crear una Unidad de Asociaciones Público Privadas que sea la encargada de la promoción y coordinación, la formulación de políticas, asistencia técnica a los diferentes niveles del gobierno, el control de calidad de evaluaciones, y estandarización de metodologías y herramientas relacionadas con esquemas APP"
432,2030,Mexico,"Aumentar la capacidad técnica del sector público, acompañada de una menor interferencia política."
433,2030,Mexico,"Destinar mayores recursos a la preparación de los proyectos, tanto en aspectos técnicos, como jurídicos y financieros."
434,2030,Mexico,Impulsar la democratización de los medios de pago electrónico.
435,2030,Mexico,Reforzar la protección al consumidor
436,2030,Mexico,Eficientar los sistemas de devolución de pago en caso de que se cancelen las transacciones.
437,2030,Mexico,Reducir los costos y comisiones de las transacciones electrónicas.
438,2030,Mexico,Impulsar la bancarización.
439,2030,Mexico,Impulsar la penetración del internet y la digitalización de los sectores de bajos recursos.
440,2030,Mexico,Evitar la sobre-regulación del comercio electrónico para darle vitalidad
441,2030,Mexico,Incrementar el valor mínimo para las mercancías importadas por empresas de mensajería y paquetería libres de aranceles de $50 a $800 dólares
442,2030,Mexico,Homologar los documentos de exportación para facilitar la cadena logística en América del Norte
443,2030,Mexico,México liberalice los servicios aéreos internacionales
444,2030,Mexico,Es imprescindible lograr un libre mercado de energéticos para garantizar la igualdad de oportunidades para todos los sectores sociales.
445,2030,Mexico,"Con la apertura del sector energético México requerirá un mayor número de expertos de alto nivel, profesionales y técnicos con los conocimientos y capacidades para hacer frente a los grandes retos que enfrentará el sector energético en los próximos años."
446,2030,Mexico,"Sistema de evaluación dirigido por un órgano constitucionalmente autónomo que es el Instituto Nacional
para la Evaluación de la Educación (INEE)."
447,2030,Mexico,Servicio profesional docente con reglas claras para el ingreso y la promoción basadas en el mérito académico y profesional.
448,2030,Mexico,"Sistema de información que permita conocer el estado de la infraestructura educativa así como el número de maestros, estudiantes y sus condiciones."
449,2030,Mexico,Fortalecimiento de la autonomía escolar y la determinación de que en el centro de todas las decisiones educativas está el aprendizaje de los alumnos para garantizar su máximo logro educativo
450,2030,Mexico,Retos y problemas sustanciales para alcanzar un crecimiento sostenido de al menos 7% anual en los años de vigencia de la Agenda 2030
451,2030,Mexico,"En los países en desarrollo, la demanda crecerá con mayor rapidez que la producción, generando un déficit comercial creciente. "
452,2030,Mexico,"En cuanto a la leche y productos lácteos el incremento  en el déficit comercial será tan acusado, pero aún así considerable, de 20 a 39 millones de toneladas."
453,2030,Mexico,"En los países en desarrollo, representará aproximadamenteimadamente un 70 por ciento del crecimiento en la producción de cultivos hasta el año 2030."
454,2030,Mexico,"Incluso en el año 2030, centenares de millones de personas pobres seguirán padeciendo desnutrición, a menos que se conceda una prioridad más alta a la producción local de alimentos y se reduzca la desigualdad en el acceso a los alimentos"
455,2030,Mexico,"En el año 2030, tres cuartas partes de la población de los países en desarrollo podrían estar viviendo en países en los que menos de un 5 por ciento de la población padecen desnutrición, en comparación con una proporción actual de 7,7 por ciento"
456,2030,Mexico,Se espera que las importaciones netas de trigo aumenten de 72 millones de toneladas anuales en 1997-99 a 160 millones de toneladas en el año 2030
457,2030,Mexico,"México frente la globalización: vemos que puede recuperar el crecimiento económico sostenido con estabilidad para mejorar la posición financiera interna y externa, se asume la globalización y se fortalece la unidad nacional y cultural en el mundo además de el participar más activa y eficazmente en las decisiones mundiales."
458,2030,Mexico,En el caso de México se menciona el éxito del TLC y en el rápido crecimiento de los intercambios comerciales.
459,2030,Mexico,"Se puede esperar que para el 2030, se prevée asimismo que paulatinamente que México entre en una etapa, en dónde vemos un crecimiento sostenido prolongado."
460,2030,Mexico,"En el plazo hacia la integración de los mercados se tenderá a formar zonas monetarias, como por ejemplo la unión europea."
461,2030,Mexico,Se estima que en México para el 2030 la automatización afectará entre 1 y 7 millones de trabajadores
462,2030,Mexico,65 % de los niños que empezarán su educación inicial en 2020 tendrán trabajos que actualmente no existen.
463,2030,Mexico,65 % de todos los trabajos exigirá capacitación posterior a la educación secundaria o un título de educación superior
464,2030,Mexico,Una casi triplicación de la brecha salarial entre México y Estados Unidos para 2030
465,2030,Mexico,"En 2030, el PIB per cápita en términos de PPA (convertido a dólares internacionales utilizando tasas de paridad de poder adquisitivo) llega a USD18.400 en el Cono Sur, en el extremo superior, y a USD15.000 en la Región andina, en el extremo inferior."
466,2030,Mexico,"para que exista crecimiento del Producto Interno Bruto (PIB), que tiene un va l o r promedio de cero hasta el año 2030"
467,2030,Mexico,El crecimiento moderado en la economía (2.42% anual) permite que el valor de la economía duplique su valor de 2000 a 2030
468,2030,Mexico,"Esto permite que el PIB per cápita aumente 60% y que la
población tenga una mayor capacidad de consumo"
469,2030,Mexico,"Al inducir un desarrollo regional más balanceado a través de mejoras en infra estructura urbana y de creación de polos regionales de empleo bien remunerado, el mayor crecimiento poblacional se da en ciudades intermedias más que en las megalópolis"
470,2030,Mexico,"Par a el año 2030 las excelentes condiciones económicas e institucionales traen consigo la instalación generalizada de plantas de tratamiento de agua, el cumplimiento cabal de estrictas normas ambientales para los municipios y la industria y el cobro del agua a precios que consideran los costos de recuperación permite que se reuse más del 60%. "
471,2030,Mexico,"Como resultado, en treinta años la demanda de electricidad crece por debajo del crecimiento de la economía, la necesidad de combustibles fósiles para la generación de electricidad crece apenas en 10% y la intensidad energética de la economía se reduce a la mitad"
472,2030,Mexico,"El comercio intraregional sólo equivale a aproximadamenteimadamente al 20% del comercio total, comparado con el 60% en Europa"
473,2030,Mexico,"A lo largo de la última década, hemos conseguido aumentar las tasas de crecimiento y productividad, hemos alcanzado nuestro potencial de innovación y hemos reducido la pobreza y la desigualdad."
474,2030,Mexico,Las grandes empresas disfrutaron de incentivos fiscales para mejorar la productividad y se volvieron más innovadoras y competitivas.
475,2030,Mexico,"las pequeñas empresas finalmente tuvieron acceso a capital de crecimiento a través de la agencia mexicana de garantía de préstamos para las pymes, de reciente creación"
476,2030,Mexico,"Durante la década de 2020, debido a su proximidad geográfica, América Central, México y las economías el Caribe siguieron orientándose hacia el mercado de América del Norte."
477,2030,Mexico,"Aunque se espera que los beneficios de la expansión de las TICs superen por mucho los efectos negativos, se calcula que el coste de los eventos ciberadversos (lo que incluye la ciberdelincuencia y el espionaje) llegará a casi USD70 millones al año hacia 2030"
478,2030,Mexico,"Mirando hacia 2030, se requieren inversiones sostenidas en diversos ámbitos -que incluyen pero que desde luego no se limitan al agua y el saneamiento- si las ciudades han de competir a nivel mundial."
479,2030,Mexico,"En el lado positivo, entre 2016 y 2030 la región ha disfrutado de buena fortuna económica y ha vivido más años buenos que malos."
480,2030,Mexico,"En términos agregados, las economías han crecido de USD6,2 billones en 2015 a USD9,2 billones en 2030."
481,2030,Mundo,Las poblaciones urbanas aumentarán casi el doble de rápido que la población total y alcanzarán el 60% de la población mundial.
482,2030,Mundo,Tendremos ‘ciudades verdes’ tecnológicamente avanzadas que operarán en una red inteligente.
483,2030,Mundo,"El crecimiento de los hogares encabezados por mujeres superará significativamente el de los hogares encabezados por hombres (1,9% frente al 1,1%), llegando a casi el 44% de todos los hogares. "
484,2030,Mundo,El empoderamiento de las mujeres cambia los valores tradicionales de género y reinventa los roles y estilos de familia. 
485,2030,Mundo,"Se expandirá con rapidez una nueva «clase media» mundial en los países emergentes, principalmente en las ciudades, y especialmente en Asia."
486,2030,Mundo,"La migración puede seguir aumentando, en particular en las rutas sur-sur."
487,2030,Mundo,"Las crecientes desigualdades de acceso a los recursos (educación, servicios sanitarios) pueden provocar un grave descontento social."
488,2030,Mundo,Continuo crecimiento imprevisto de la población mundial hasta los 11 000 o 12 000 millones de personas
489,2030,Mundo,Las pandemias mundiales no controladas podrían propagarse con efectos sistemáticos. 
490,2030,Mundo,Promedio de edad en el mundo: 33.2
491,2030,Mundo,Promedio de edad en América del Norte: 39.5
492,2030,Mundo,Promedio de edad en América Latina y el Caribe: 34.1
493,2030,Mundo,Promedio de edad en la Unión Europea: 44.7
494,2030,Mundo,Promedio de edad en África: 21.3
495,2030,Mundo,Los países del Cono Sur son los más viejos (36 años en 2030 como promedio versus 32 años en 2016) y los países de América Central son los más jóvenes (32 años en 2030 y 27 años en 2016).
496,2030,Mundo,Promedio de edad en Asia: 35.4
497,2030,Mundo,Promedio de edad en Oceanía: 34.9
498,2030,Mundo,"Los sistemas de protección social en los países avanzados, especialmente en Europa, sufrirán presión, sobre todo en el sector sanitario. "
499,2030,Mundo,Se prevé que el mundo tendrá 41 megalópolis con 10 millones de habitantes o más.
500,2030,Mundo,El crecimiento de las megalópolis se trasladará hacia África y Asia
501,2030,Mundo,Se espera que el crecimiento de la clase media mundial vaya acompañado de un aumento significativo de los niveles de educación
502,2030,Mundo,Se prevé que el 90 % de la población mundial sabrá leer
503,2030,Mundo,El 50 % de la población mundial tendrá acceso a internet.
504,2030,Mundo,La calidad y la disponibilidad de la educación seguirán siendo una línea divisoria fundamental entre los países avanzados y emergentes
505,2030,Mundo,"Los nuevos mecanismos de movilidad podrían sustituir al tradicional modelo de inmigración de asentamiento por movilidad profesional, migración circular y migración de corta duración. "
